airfoil_name,airfoil_file,reynolds_number,angle_of_attack,cl,cd,cm,cl_cd_ratio
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-10,[-0.404171],[0.10388043],[-0.03083297],[-3.89073267]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-9,[-0.43231814],[0.08619386],[-0.03950505],[-5.01564866]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-8,[-0.45171507],[0.05859601],[-0.06007948],[-7.70897325]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-7,[-0.39212289],[0.02918682],[-0.07756618],[-13.43493135]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-6,[-0.25155063],[0.01946186],[-0.08568151],[-12.92531202]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-5,[-0.12615746],[0.01524634],[-0.08951903],[-8.27460587]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-4,[-0.01574111],[0.01304039],[-0.08946024],[-1.20710385]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-3,[0.09289866],[0.01114674],[-0.08977174],[8.33415855]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-2,[0.19928711],[0.00951755],[-0.0866457],[20.93891366]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,-1,[0.28903016],[0.00928301],[-0.07995082],[31.13537863]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,0,[0.39604372],[0.0092533],[-0.07890373],[42.80025735]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,1,[0.5160344],[0.00934157],[-0.08127211],[55.24066631]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,2,[0.62890554],[0.00952794],[-0.08194443],[66.00644066]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,3,[0.73786888],[0.00994054],[-0.08145127],[74.22823145]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,4,[0.84698101],[0.0107122],[-0.08094692],[79.06692967]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,5,[0.95434676],[0.01177674],[-0.08054651],[81.03658067]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,6,[1.05831375],[0.01297679],[-0.08006016],[81.5543388]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,7,[1.15809066],[0.01437005],[-0.07890881],[80.59060597]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,8,[1.24251448],[0.01639332],[-0.07493613],[75.79394559]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,9,[1.29392877],[0.02046889],[-0.06713135],[63.21441176]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,10,[1.33319334],[0.02542927],[-0.05882151],[52.42750097]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,11,[1.36794988],[0.03071926],[-0.05168869],[44.53068847]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,12,[1.39745339],[0.03698678],[-0.04601998],[37.78250541]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,13,[1.42343911],[0.04436133],[-0.04173449],[32.08738377]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,14,[1.44702184],[0.05262458],[-0.03837913],[27.49707275]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,15,[1.46733718],[0.0615704],[-0.03583808],[23.83185924]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,16,[1.47750959],[0.07206889],[-0.03476244],[20.50135038]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,17,[1.46367938],[0.08685146],[-0.03679145],[16.85267442]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,18,[1.41933066],[0.10795104],[-0.04507441],[13.1479109]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,19,[1.34461982],[0.14102045],[-0.063632],[9.53492763]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,20,[1.13036916],[0.21770609],[-0.10484539],[5.19217984]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,21,[1.09911462],[0.25514537],[-0.13852105],[4.30779765]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,22,[1.14045468],[0.2638277],[-0.14912182],[4.32272539]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,23,[1.17880227],[0.27283519],[-0.16026292],[4.32056538]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,24,[1.21312434],[0.28273925],[-0.17149313],[4.2906117]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,25,[1.24534541],[0.29257876],[-0.18228516],[4.25644507]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,26,[1.27620722],[0.30204018],[-0.19254367],[4.22528954]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,27,[1.30581781],[0.31106815],[-0.20225159],[4.19785128]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,28,[1.3340718],[0.31967831],[-0.21141037],[4.17316955]
vae_airfoil_3,vae_airfoil_3.dat,250000.0,29,[1.36083547],[0.3278941],[-0.22003104],[4.15022855]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-30,[-0.99086736],[0.32481972],[0.1298607],[-3.0505148]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-29,[-0.96247771],[0.31636831],[0.12154687],[-3.04226967]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-28,[-0.93281261],[0.30762752],[0.11296958],[-3.03227949]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-27,[-0.90201221],[0.29864105],[0.1041831],[-3.02038923]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-26,[-0.87023184],[0.28943901],[0.09524988],[-3.00661555]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-25,[-0.83763254],[0.28003515],[0.08623862],[-2.99116925]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-24,[-0.80436467],[0.27042647],[0.0772196],[-2.97443027]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-23,[-0.7705457],[0.26059656],[0.06825646],[-2.95685296]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-22,[-0.73623891],[0.25052265],[0.05939532],[-2.93881173]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-21,[-0.70144688],[0.24018297],[0.05065486],[-2.9204688]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-20,[-0.66613936],[0.22955744],[0.04202365],[-2.90184171]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-19,[-0.63033026],[0.21861476],[0.03347153],[-2.88329237]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-18,[-0.59419239],[0.20728617],[0.02497467],[-2.86653174]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-17,[-0.55814361],[0.19543921],[0.01654235],[-2.85584252]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-16,[-0.5228121],[0.18287259],[0.00823076],[-2.85888712]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-15,[-0.48892837],[0.16936508],[0.0001645],[-2.88683104]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-14,[-0.45749289],[0.15497099],[-0.00736435],[-2.95211961]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-13,[-0.43075057],[0.1410186],[-0.01368375],[-3.05456557]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-12,[-0.41277137],[0.13000738],[-0.01782016],[-3.17498406]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-11,[-0.40795863],[0.1180122],[-0.02193483],[-3.45691926]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-10,[-0.45046052],[0.08665713],[-0.03954967],[-5.19819305]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-9,[-0.55616529],[0.03709908],[-0.07009093],[-14.99134982]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-8,[-0.48037278],[0.02021106],[-0.07972657],[-23.76781808]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-7,[-0.35933297],[0.01563681],[-0.08407716],[-22.97993569]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-6,[-0.24848819],[0.01298728],[-0.08451611],[-19.13319099]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-5,[-0.14162177],[0.01139304],[-0.08328246],[-12.43055125]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-4,[-0.0322609],[0.0102167],[-0.08270242],[-3.157663]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-3,[0.07918784],[0.00899918],[-0.08369231],[8.799453]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-2,[0.19924323],[0.00755909],[-0.08480592],[26.35808336]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,-1,[0.30884154],[0.00695638],[-0.08430645],[44.39687151]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,0,[0.41403702],[0.00689243],[-0.08185336],[60.07130652]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,1,[0.51863567],[0.00698858],[-0.08008679],[74.21186983]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,2,[0.6323159],[0.00728216],[-0.0807013],[86.83080553]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,3,[0.74445906],[0.00780118],[-0.08128718],[95.42903636]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,4,[0.85168167],[0.00856449],[-0.08136552],[99.44337579]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,5,[0.95838342],[0.00950314],[-0.08180424],[100.84917009]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,6,[1.06682199],[0.01058226],[-0.08249101],[100.81234013]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,7,[1.17178073],[0.0120472],[-0.0819535],[97.26578372]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,8,[1.25764438],[0.01470589],[-0.0789436],[85.51976885]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,9,[1.33111422],[0.01788077],[-0.07430614],[74.44387855]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,10,[1.39686819],[0.02084321],[-0.06856246],[67.017915]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,11,[1.44790483],[0.02436329],[-0.0614654],[59.42977667]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,12,[1.48449527],[0.02904047],[-0.05455513],[51.11816013]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,13,[1.50992624],[0.03541802],[-0.04940955],[42.63158654]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,14,[1.52518301],[0.04414701],[-0.04657937],[34.54781867]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,15,[1.52862914],[0.05563588],[-0.04579389],[27.47559952]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,16,[1.51961426],[0.0696473],[-0.0466856],[21.81870884]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,17,[1.50234054],[0.0858886],[-0.04972693],[17.49173427]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,18,[1.48337121],[0.10298024],[-0.05490636],[14.4044258]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,19,[1.46813548],[0.11781489],[-0.06172731],[12.46137498]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,20,[1.45665804],[0.13297167],[-0.07057411],[10.95464908]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,21,[1.44674155],[0.1499785],[-0.08112792],[9.6463261]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,22,[1.42924226],[0.17128186],[-0.09518143],[8.34438789]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,23,[1.38062582],[0.20354466],[-0.11906074],[6.78291332]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,24,[1.29548268],[0.25046437],[-0.15607248],[5.17232325]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,25,[1.24923222],[0.28991601],[-0.17736147],[4.30894524]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,26,[1.27027656],[0.30504136],[-0.19108779],[4.1642765]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,27,[1.30955061],[0.31137917],[-0.20196191],[4.20564621]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,28,[1.34324398],[0.31888489],[-0.2119007],[4.2123161]
vae_airfoil_3,vae_airfoil_3.dat,500000.0,29,[1.37256976],[0.32706203],[-0.22116754],[4.1966649]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-30,[-0.99512139],[0.32691762],[0.12932139],[-3.04395151]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-29,[-0.96679507],[0.31835437],[0.12103188],[-3.03685193]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-28,[-0.9372215],[0.30949555],[0.11249095],[-3.02822288]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-27,[-0.90653104],[0.3003731],[0.10375386],[-3.01801679]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-26,[-0.87486022],[0.29100615],[0.09488317],[-3.00632894]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-25,[-0.84233853],[0.28140258],[0.08594554],[-2.99335748]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-24,[-0.80906974],[0.27156205],[0.07700558],[-2.97931813]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-23,[-0.77511193],[0.26148035],[0.06811656],[-2.96432188]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-22,[-0.74046635],[0.25115379],[0.05930999],[-2.94825869]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-21,[-0.70509206],[0.24057993],[0.05058881],[-2.93080172]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-20,[-0.66896561],[0.22974771],[0.04193137],[-2.91174]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-19,[-0.63218933],[0.21861053],[0.03331141],[-2.89185216]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-18,[-0.59509298],[0.20704505],[0.02472881],[-2.87421978]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-17,[-0.5581845],[0.1948168],[0.01623622],[-2.86517639]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-16,[-0.52185383],[0.18161884],[0.00797342],[-2.87334636]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-15,[-0.48622186],[0.1675423],[0.00025909],[-2.90208425]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-14,[-0.45314641],[0.15500277],[-0.00605057],[-2.92347295]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-13,[-0.42034448],[0.14989672],[-0.009021],[-2.8042273]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-12,[-0.49976992],[0.11021316],[-0.02989844],[-4.53457563]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-11,[-0.70142274],[0.04177996],[-0.06059835],[-16.7884956]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-10,[-0.68955684],[0.02424261],[-0.07341092],[-28.44400227]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-9,[-0.59092315],[0.01871339],[-0.07824779],[-31.57755767]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-8,[-0.47679279],[0.01505819],[-0.08183542],[-31.6633524]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-7,[-0.36792397],[0.01268745],[-0.08210588],[-28.99903887]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-6,[-0.2615411],[0.01116351],[-0.08088161],[-23.42820748]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-5,[-0.15058588],[0.0100232],[-0.08054685],[-15.02373014]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-4,[-0.03654484],[0.0091052],[-0.08108595],[-4.01362237]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-3,[0.07781117],[0.00818101],[-0.08252747],[9.51119377]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-2,[0.19974052],[0.00709821],[-0.08464397],[28.13955485]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,-1,[0.31423649],[0.00617774],[-0.08549331],[50.8659148]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,0,[0.42804315],[0.00604822],[-0.08539161],[70.77175366]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,1,[0.53438352],[0.00616551],[-0.08342511],[86.67310763]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,2,[0.64094712],[0.0065142],[-0.08218496],[98.39236864]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,3,[0.75047439],[0.00709895],[-0.08241834],[105.71621789]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,4,[0.85785901],[0.0078272],[-0.08276697],[109.5997063]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,5,[0.9656956],[0.00864638],[-0.08337712],[111.6878238]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,6,[1.07542725],[0.00965627],[-0.08384396],[111.37084143]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,7,[1.17908479],[0.01128107],[-0.08334128],[104.51885048]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,8,[1.26847602],[0.01390952],[-0.08123873],[91.19477806]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,9,[1.35438487],[0.01625776],[-0.07848511],[83.30698562]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,10,[1.4317724],[0.01855973],[-0.0742182],[77.14403957]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,11,[1.4942701],[0.02131386],[-0.06791444],[70.10790258]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,12,[1.54147042],[0.02491238],[-0.06066127],[61.87566868]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,13,[1.57714287],[0.02982864],[-0.05441877],[52.8734478]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,14,[1.6024505],[0.03659776],[-0.05002703],[43.78548523]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,15,[1.61541604],[0.04600005],[-0.0477135],[35.11770437]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,16,[1.61219603],[0.05857019],[-0.04723384],[27.52588087]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,17,[1.59064604],[0.07453721],[-0.04888302],[21.34029523]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,18,[1.55587769],[0.09391552],[-0.0536718],[16.56677893]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,19,[1.52022635],[0.11374402],[-0.0610161],[13.36532984]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,20,[1.49081016],[0.13271327],[-0.07063866],[11.23331669]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,21,[1.46592997],[0.15285108],[-0.08242997],[9.59057646]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,22,[1.44670452],[0.17357479],[-0.09688238],[8.33476157]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,23,[1.45220422],[0.18979417],[-0.11563643],[7.65146902]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,24,[1.46120003],[0.20506993],[-0.1365073],[7.12537442]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,25,[1.43375046],[0.22991723],[-0.15518086],[6.23594185]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,26,[1.39015828],[0.26088173],[-0.17516505],[5.3286915]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,27,[1.34703929],[0.29690858],[-0.19535746],[4.5368824]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,28,[1.34038416],[0.32284112],[-0.21069258],[4.15183835]
vae_airfoil_3,vae_airfoil_3.dat,750000.0,29,[1.3671344],[0.33347439],[-0.22122343],[4.09966833]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-30,[-0.99988133],[0.328135],[0.12848444],[-3.04716451]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-29,[-0.97167618],[0.31954581],[0.12025545],[-3.04080398]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-28,[-0.94221486],[0.31060866],[0.1117855],[-3.03344684]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-27,[-0.9116115],[0.30135847],[0.10313082],[-3.02500704]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-26,[-0.87997676],[0.29182577],[0.09435308],[-3.01541826]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-25,[-0.84740364],[0.28203749],[0.08551517],[-3.004578]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-24,[-0.81395054],[0.27201718],[0.07667425],[-2.99227619]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-23,[-0.77962734],[0.26178527],[0.0678728],[-2.97811771]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-22,[-0.74439621],[0.25135912],[0.05913004],[-2.96148484]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-21,[-0.70820595],[0.24074905],[0.05043936],[-2.94167709]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-20,[-0.67107635],[0.22994008],[0.04177875],[-2.91848356]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-19,[-0.63321105],[0.2188457],[0.03313774],[-2.89341332]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-18,[-0.59500252],[0.20722991],[0.02455323],[-2.87121931]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-17,[-0.55669594],[0.19467836],[0.01614966],[-2.85956762]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-16,[-0.51833497],[0.18102109],[0.00812929],[-2.86339544]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-15,[-0.48697998],[0.16736064],[0.00100431],[-2.90976413]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-14,[-0.48471494],[0.15479456],[-0.01388358],[-3.13134345]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-13,[-0.82568372],[0.05099203],[-0.05881689],[-16.19240629]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-12,[-0.85350551],[0.03060907],[-0.07076749],[-27.88407514]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-11,[-0.79588477],[0.02340349],[-0.0739766],[-34.00709192]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-10,[-0.70110756],[0.01880675],[-0.07670309],[-37.27956072]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-9,[-0.59132866],[0.01537421],[-0.07984791],[-38.46236508]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-8,[-0.48241842],[0.01297519],[-0.08081723],[-37.18007888]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-7,[-0.37675514],[0.01136191],[-0.07969625],[-33.15948876]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-6,[-0.26715005],[0.01018417],[-0.07914381],[-26.23188822]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-5,[-0.15320938],[0.00923046],[-0.07966723],[-16.59823462]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-4,[-0.03717266],[0.0084518],[-0.08071846],[-4.39819182]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-3,[0.07858879],[0.00770386],[-0.08224034],[10.20121583]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-2,[0.19946015],[0.00681354],[-0.08463587],[29.27407742]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,-1,[0.31677492],[0.00585045],[-0.08586364],[54.14536808]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,0,[0.43295432],[0.00561644],[-0.08683185],[77.0869411]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,1,[0.54465161],[0.00574982],[-0.08608925],[94.72495436]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,2,[0.65000534],[0.00612535],[-0.08439793],[106.11723825]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,3,[0.75688795],[0.00671382],[-0.08398036],[112.73581384]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,4,[0.864557],[0.00741909],[-0.08434607],[116.53138401]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,5,[0.97305998],[0.00817005],[-0.08475057],[119.10089814]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,6,[1.08197755],[0.00917818],[-0.08480791],[117.88578805]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,7,[1.18316067],[0.01094487],[-0.08419952],[108.10180409]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,8,[1.2767091],[0.01327044],[-0.08281744],[96.20700524]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,9,[1.36865594],[0.01520674],[-0.08099036],[90.00323009]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,10,[1.4522925],[0.01720226],[-0.07767515],[84.4244975]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,11,[1.52215934],[0.01956424],[-0.07224711],[77.80315865]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,12,[1.57663947],[0.02256119],[-0.06521127],[69.88280847]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,13,[1.61888607],[0.0266161],[-0.05838306],[60.82355821]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,14,[1.65093277],[0.03222242],[-0.05305177],[51.23552793]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,15,[1.67147379],[0.03999138],[-0.04948593],[41.79584843]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,16,[1.67738641],[0.05070672],[-0.04778525],[33.08015958]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,17,[1.66429478],[0.06474098],[-0.04778643],[25.70697697]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,18,[1.63131159],[0.08265727],[-0.0507385],[19.73585089]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,19,[1.58812703],[0.10362919],[-0.05726631],[15.32509405]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,20,[1.5475211],[0.12486455],[-0.0665656],[12.39359815]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,21,[1.51136184],[0.14631088],[-0.07831871],[10.32979795]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,22,[1.47904778],[0.16812294],[-0.09293129],[8.79741786]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,23,[1.4759068],[0.18506284],[-0.11274329],[7.97516542]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,24,[1.47938189],[0.20073508],[-0.13338346],[7.36982228]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,25,[1.46017391],[0.22333359],[-0.14963315],[6.53808454]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,26,[1.44980631],[0.24501223],[-0.16595008],[5.91728146]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,27,[1.43751112],[0.26778598],[-0.18352462],[5.36813436]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,28,[1.4129783],[0.29702944],[-0.20195552],[4.75703118]
vae_airfoil_3,vae_airfoil_3.dat,1000000.0,29,[1.39643056],[0.32595642],[-0.21815558],[4.284102]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-30,[-0.98899074],[0.31983502],[0.12359774],[-3.09219025]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-29,[-0.96118051],[0.31216821],[0.11567764],[-3.07904674]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-28,[-0.93190044],[0.30416957],[0.10743073],[-3.06375303]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-27,[-0.90126956],[0.29588128],[0.0989009],[-3.04605132]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-26,[-0.8694354],[0.28734057],[0.09014488],[-3.02580107]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-25,[-0.83657294],[0.2785765],[0.08123319],[-3.00302761]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-24,[-0.8028793],[0.269607],[0.07224926],[-2.97796169]
